fold_externo,fold_interno,feature,idf
1,2,utilizando,3.367123614131617
1,2,utilizando herramientas,3.367123614131617
1,2,valor,2.386294361119891
1,2,vigente,2.8562979903656265
1,2,visión,2.519825753744413
1,2,ámbito,2.268511325463507
1,2,ámbitos,2.8562979903656265
1,2,área,2.268511325463507
1,2,áreas,2.268511325463507
1,2,énfasis,3.0794415416798357
1,2,ética,1.9808292530117262
1,2,ético,2.519825753744413
1,2,éticos,2.6739764335716716
1,2,índole,3.0794415416798357
1,3,000,3.367123614131617
1,3,10,2.519825753744413
1,3,2026,3.0794415416798357
1,3,25,3.367123614131617
1,3,académico,3.0794415416798357
1,3,acciones,3.0794415416798357
1,3,acciones contexto,3.367123614131617
1,3,acreditación,3.367123614131617
1,3,actitud,2.6739764335716716
1,3,actualización,2.8562979903656265
1,3,adaptarse,2.6739764335716716
1,3,además,2.0678406300013563
1,3,además planificar,3.367123614131617
1,3,administrar,3.0794415416798357
1,3,admisión,3.0794415416798357
1,3,ambiental,2.8562979903656265
1,3,analizar,2.6739764335716716
1,3,anual,3.367123614131617
1,3,análisis,2.6739764335716716
1,3,análisis datos,3.0794415416798357
1,3,aplica,2.8562979903656265
1,3,aplicaciones,2.6739764335716716
1,3,aplicación,2.268511325463507
1,3,aplicada,2.8562979903656265
1,3,aplicando,2.6739764335716716
1,3,aplicar,2.268511325463507
1,3,apoyar,3.0794415416798357
1,3,aprendizaje,2.0678406300013563
1,3,arancel,3.367123614131617
1,3,arancel anual,3.367123614131617
1,3,aranceles,3.367123614131617
1,3,artificial,2.163150809805681
1,3,as,3.367123614131617
1,3,asimismo,2.8562979903656265
1,3,asociados,2.8562979903656265
1,3,así,2.163150809805681
1,3,autónoma,2.8562979903656265
1,3,año,3.0794415416798357
1,3,base,2.519825753744413
1,3,bases,2.6739764335716716
1,3,bases datos,2.8562979903656265
1,3,buenas,3.0794415416798357
1,3,buenas prácticas,3.0794415416798357
1,3,básicas,1.9808292530117262
1,3,básicas ciencias,2.6739764335716716
1,3,calidad,1.9007865453381898
1,3,calidad seguridad,3.367123614131617
1,3,campo,2.8562979903656265
1,3,campus,3.0794415416798357
1,3,capaces,2.386294361119891
1,3,capacidad,1.6325225587435104
1,3,capacidad trabajar,2.6739764335716716
1,3,capacidades,2.519825753744413
1,3,capacitado,3.0794415416798357
1,3,capaz,2.0678406300013563
1,3,capaz concebir,3.0794415416798357
1,3,caracteriza,2.8562979903656265
1,3,carrera,1.6931471805599454
1,3,carreras,3.0794415416798357
1,3,católica,2.519825753744413
1,3,ciberseguridad,3.0794415416798357
1,3,ciclo,3.0794415416798357
1,3,ciclo vida,3.0794415416798357
1,3,ciencia,2.6739764335716716
1,3,ciencia datos,3.0794415416798357
1,3,ciencias,1.5753641449035618
1,3,ciencias básicas,1.9808292530117262
1,3,ciencias ingeniería,2.386294361119891
1,3,científicos,2.8562979903656265
1,3,civil,2.6739764335716716
1,3,civil computación,3.367123614131617
1,3,competencias,1.826678573184468
1,3,competencias genéricas,2.8562979903656265
1,3,complejos,2.386294361119891
1,3,componentes,2.8562979903656265
1,3,compromiso,2.163150809805681
1,3,compromiso ético,2.8562979903656265
1,3,computacionales,2.519825753744413
1,3,computación,1.9808292530117262
1,3,computación informática,2.519825753744413
1,3,comunicaciones,2.386294361119891
1,3,comunicación,1.9007865453381898
1,3,comunicación efectiva,2.519825753744413
1,3,comunicarse,2.8562979903656265
1,3,común,2.8562979903656265
1,3,concebir,2.6739764335716716
1,3,concebir diseñar,2.8562979903656265
1,3,conocimiento,2.8562979903656265
1,3,conocimientos,1.5753641449035618
1,3,considerando,2.386294361119891
1,3,considerando impacto,3.367123614131617
1,3,constante,2.8562979903656265
1,3,contexto,2.268511325463507
1,3,contexto global,3.0794415416798357
1,3,contextos,2.268511325463507
1,3,continua,2.8562979903656265
1,3,continuo,2.8562979903656265
1,3,contribuir,2.8562979903656265
1,3,contribuyendo,2.6739764335716716
1,3,creación,3.0794415416798357
1,3,cristiana,3.0794415416798357
1,3,criterios,2.6739764335716716
1,3,crítico,2.519825753744413
1,3,cuenta,2.8562979903656265
1,3,curricular,3.367123614131617
1,3,datos,1.6931471805599454
1,3,decisiones,2.519825753744413
1,3,desafíos,2.6739764335716716
1,3,desarrolla,2.6739764335716716
1,3,desarrollar,1.9808292530117262
1,3,desarrollar soluciones,2.8562979903656265
1,3,desarrollo,1.4700036292457357
1,3,desarrollo software,2.8562979903656265
1,3,desempeñarse,2.6739764335716716
1,3,desempeño,2.6739764335716716
1,3,diferentes,3.0794415416798357
1,3,dirección,3.0794415416798357
1,3,disciplina,2.386294361119891
1,3,diseñar,1.826678573184468
1,3,diseñar desarrollar,2.8562979903656265
1,3,diseñar implementar,2.268511325463507
1,3,diseño,2.163150809805681
1,3,distintos,2.8562979903656265
1,3,diversas,2.6739764335716716
1,3,diversas problemáticas,3.367123614131617
1,3,diversidad,2.6739764335716716
1,3,diversos,2.386294361119891
1,3,docente,3.367123614131617
1,3,duración,2.8562979903656265
1,3,económico,2.8562979903656265
1,3,económico ambiental,3.367123614131617
1,3,educación,3.0794415416798357
1,3,educación superior,3.367123614131617
1,3,efectiva,2.268511325463507
1,3,eficiencia,2.386294361119891
1,3,eficiente,3.0794415416798357
1,3,eficientes,2.8562979903656265
1,3,egresado,2.386294361119891
1,3,egreso,2.268511325463507
1,3,emergentes,2.8562979903656265
1,3,emprender,2.8562979903656265
1,3,emprendimiento,2.6739764335716716
1,3,empresariales,3.367123614131617
1,3,enfoque,2.519825753744413
1,3,entorno,2.386294361119891
1,3,equipos,1.521296923633286
1,3,equipos multidisciplinarios,2.386294361119891
1,3,equipos trabajo,2.163150809805681
1,3,especialidad,2.519825753744413
1,3,estrategias,2.8562979903656265
1,3,estudios,2.8562979903656265
1,3,estándares,2.6739764335716716
1,3,estándares calidad,3.367123614131617
1,3,evaluación,2.6739764335716716
1,3,evaluar,2.386294361119891
1,3,evaluar gestionar,3.0794415416798357
1,3,evolución,2.6739764335716716
1,3,fin,2.8562979903656265
1,3,forma,1.9808292530117262
1,3,formación,1.5753641449035618
1,3,formación ciencias,2.6739764335716716
1,3,formación permite,2.8562979903656265
1,3,formar,3.0794415416798357
1,3,formar profesionales,3.367123614131617
1,3,formativo,2.8562979903656265
1,3,generar,2.8562979903656265
1,3,generar soluciones,3.0794415416798357
1,3,genéricas,2.8562979903656265
1,3,gestiona,3.367123614131617
1,3,gestionar,1.9808292530117262
1,3,gestionar proyectos,2.6739764335716716
1,3,gestión,1.7576857016975165
1,3,gestión información,3.0794415416798357
1,3,gestión proyectos,2.519825753744413
1,3,global,2.519825753744413
1,3,global social,3.367123614131617
1,3,habilidades,2.268511325463507
1,3,haciendo,3.367123614131617
1,3,hardware,2.6739764335716716
1,3,herramientas,2.0678406300013563
1,3,herramientas tecnológicas,2.8562979903656265
1,3,humana,3.0794415416798357
1,3,identificar,2.6739764335716716
1,3,idioma,2.6739764335716716
1,3,idioma inglés,2.6739764335716716
1,3,impacto,2.519825753744413
1,3,impacto acciones,3.367123614131617
1,3,implementación,2.268511325463507
1,3,implementación soluciones,2.8562979903656265
1,3,implementar,1.9007865453381898
1,3,implementar operar,2.6739764335716716
1,3,implementar soluciones,2.6739764335716716
1,3,industria,2.6739764335716716
1,3,información,1.1698990367953974
1,3,información comunicaciones,2.519825753744413
1,3,información comunicación,2.519825753744413
1,3,información inteligencia,3.0794415416798357
1,3,informática,1.4212134650763035
1,3,informática universidad,2.6739764335716716
1,3,informáticas,2.268511325463507
1,3,informático,2.8562979903656265
1,3,informático universidad,3.0794415416798357
1,3,informáticos,1.6325225587435104
1,3,ingeniera,3.367123614131617
1,3,ingeniero,1.6931471805599454
1,3,ingeniero civil,2.6739764335716716
1,3,ingeniero informática,3.0794415416798357
1,3,ingenieros,3.0794415416798357
1,3,ingeniería,1.4212134650763035
1,3,ingeniería ciencias,3.0794415416798357
1,3,ingeniería computación,2.8562979903656265
1,3,ingeniería software,2.519825753744413
1,3,inglés,2.6739764335716716
1,3,ingreso,3.367123614131617
1,3,innovación,1.6931471805599454
1,3,innovación emprendimiento,3.0794415416798357
1,3,innovación etapas,3.367123614131617
1,3,innovación tecnológica,2.8562979903656265
1,3,innovador,3.0794415416798357
1,3,innovadoras,2.386294361119891
1,3,instituciones,3.0794415416798357
1,3,instituciones educación,3.367123614131617
1,3,instituto,3.0794415416798357
1,3,instituto profesional,3.0794415416798357
1,3,integra,3.0794415416798357
1,3,integración,2.6739764335716716
1,3,integral,2.268511325463507
1,3,integrar,2.6739764335716716
1,3,inteligencia,2.163150809805681
1,3,inteligencia artificial,2.163150809805681
1,3,interdisciplinarios,2.519825753744413
1,3,internacionales,3.367123614131617
1,3,jefe,3.0794415416798357
1,3,junto,2.8562979903656265
1,3,laboral,3.0794415416798357
1,3,legal,3.0794415416798357
1,3,legal vigente,3.0794415416798357
1,3,liderando,3.0794415416798357
1,3,liderar,2.8562979903656265
1,3,liderar equipos,3.0794415416798357
1,3,liderazgo,2.0678406300013563
1,3,malla,2.8562979903656265
1,3,malla curricular,3.367123614131617
1,3,manejo,2.8562979903656265
1,3,manera,2.163150809805681
1,3,mediante,2.386294361119891
1,3,medio,2.6739764335716716
1,3,mejora,2.8562979903656265
1,3,mejora continua,3.367123614131617
1,3,metodologías,2.519825753744413
1,3,modelos,3.0794415416798357
1,3,multidisciplinarios,1.9808292530117262
1,3,mundo,2.519825753744413
1,3,necesidades,2.163150809805681
1,3,negocio,2.8562979903656265
1,3,negocios,2.519825753744413
1,3,nivel,2.8562979903656265
1,3,normativa,3.0794415416798357
1,3,normativa legal,3.0794415416798357
1,3,nuevos,2.8562979903656265
1,3,objetivos,2.6739764335716716
1,3,operación,2.6739764335716716
1,3,operar,2.519825753744413
1,3,oportunidades,2.8562979903656265
1,3,organizacionales,2.519825753744413
1,3,organizaciones,1.826678573184468
1,3,organización,2.386294361119891
1,3,partir,2.8562979903656265
1,3,país,2.6739764335716716
1,3,pensamiento,2.6739764335716716
1,3,pensamiento crítico,2.8562979903656265
1,3,perfil,1.9007865453381898
1,3,perfil egreso,2.268511325463507
1,3,permanente,2.386294361119891
1,3,permitan,2.519825753744413
1,3,permite,2.0678406300013563
1,3,personas,2.268511325463507
1,3,planificación,3.0794415416798357
1,3,planificar,2.519825753744413
1,3,planificar evaluar,3.367123614131617
1,3,plataformas,2.8562979903656265
1,3,podrá,3.367123614131617
1,3,posee,1.9007865453381898
1,3,posee competencias,2.8562979903656265
1,3,principios,2.519825753744413
1,3,privadas,2.8562979903656265
1,3,privado,2.8562979903656265
1,3,problemas,1.6325225587435104
1,3,problemas complejos,2.8562979903656265
1,3,problemáticas,2.8562979903656265
1,3,procesos,1.7576857016975165
1,3,procesos sistemas,2.8562979903656265
1,3,productos,2.386294361119891
1,3,profesional,1.2076393647782446
1,3,profesional ingeniero,3.0794415416798357
1,3,profesionales,1.9007865453381898
1,3,profesionales capaces,3.0794415416798357
1,3,programa,2.519825753744413
1,3,propios,2.519825753744413
1,3,proyectos,1.3746934494414107
1,3,proyectos considerando,3.367123614131617
1,3,proyectos informáticos,2.519825753744413
1,3,proyectos tecnologías,2.8562979903656265
1,3,proyectos tecnológicos,3.0794415416798357
1,3,prácticas,2.8562979903656265
1,3,puede,3.0794415416798357
1,3,públicas,2.8562979903656265
1,3,públicas privadas,2.8562979903656265
1,3,público,3.0794415416798357
1,3,quehacer,2.386294361119891
1,3,quehacer profesional,2.6739764335716716
1,3,reconoce,3.367123614131617
1,3,recursos,2.386294361119891
1,3,redes,2.519825753744413
1,3,región,3.0794415416798357
1,3,requerimientos,2.8562979903656265
1,3,resolución,3.0794415416798357
1,3,resolver,1.826678573184468
1,3,resolver problemas,2.0678406300013563
1,3,respetando,2.8562979903656265
1,3,responsabilidad,1.9007865453381898
1,3,responsabilidad social,2.163150809805681
1,3,responsable,2.8562979903656265
1,3,rol,3.0794415416798357
1,3,rol ingeniero,3.367123614131617
1,3,santiago,2.8562979903656265
1,3,sector,2.6739764335716716
1,3,sector público,3.0794415416798357
1,3,sede,3.0794415416798357
1,3,seguridad,2.268511325463507
1,3,según,3.0794415416798357
1,3,sello,2.6739764335716716
1,3,semestres,2.8562979903656265
1,3,sentido,2.519825753744413
1,3,servicios,2.268511325463507
1,3,siendo,2.8562979903656265
1,3,siendo capaz,2.8562979903656265
1,3,sistemas,1.3302416868705769
1,3,sistemas computacionales,3.0794415416798357
1,3,sistemas información,2.386294361119891
1,3,sistemas informáticos,2.268511325463507
1,3,social,1.5753641449035618
1,3,social económico,3.367123614131617
1,3,sociales,2.8562979903656265
1,3,sociedad,2.6739764335716716
1,3,software,1.521296923633286
1,3,soluciones,1.3302416868705769
1,3,soluciones eficientes,3.0794415416798357
1,3,soluciones informáticas,2.519825753744413
1,3,soluciones innovadoras,2.6739764335716716
1,3,soluciones tecnológicas,2.519825753744413
1,3,sostenible,2.6739764335716716
1,3,superior,3.0794415416798357
1,3,sustentable,2.8562979903656265
1,3,sólida,2.386294361119891
1,3,sólida formación,2.386294361119891
1,3,sólidos,2.6739764335716716
1,3,sólidos conocimientos,2.8562979903656265
1,3,tecnología,2.519825753744413
1,3,tecnología información,3.0794415416798357
1,3,tecnologías,1.2468600779315258
1,3,tecnologías información,1.4212134650763035
1,3,tecnológica,2.163150809805681
1,3,tecnológicas,2.268511325463507
1,3,tecnológico,2.8562979903656265
1,3,tecnológicos,2.163150809805681
1,3,telecomunicaciones,3.0794415416798357
1,3,tic,2.519825753744413
1,3,toma,2.6739764335716716
1,3,toma decisiones,2.6739764335716716
1,3,trabajar,2.268511325463507
1,3,trabajo,1.6931471805599454
1,3,transformación,2.519825753744413
1,3,través,2.268511325463507
1,3,trayectoria,3.0794415416798357
1,3,técnicas,2.386294361119891
1,3,técnico,3.367123614131617
1,3,técnicos,2.8562979903656265
1,3,ucn,3.367123614131617
1,3,universidad,1.4700036292457357
1,3,universidad católica,2.519825753744413
1,3,uso,2.268511325463507
1,3,utiliza,3.0794415416798357
1,3,utilizando,2.8562979903656265
1,3,utilizando herramientas,3.367123614131617
1,3,vacantes,3.367123614131617
1,3,valor,2.268511325463507
1,3,valparaíso,3.0794415416798357
1,3,vanguardia,3.367123614131617
1,3,vida,2.6739764335716716
1,3,vigente,3.0794415416798357
1,3,vinculación,3.367123614131617
1,3,visión,2.268511325463507
1,3,ámbito,2.0678406300013563
1,3,área,2.6739764335716716
1,3,áreas,2.519825753744413
1,3,énfasis,3.0794415416798357
1,3,ética,2.0678406300013563
1,3,ético,2.519825753744413
1,3,éticos,2.8562979903656265
2,1,académico,3.0794415416798357
2,1,acuerdo,2.8562979903656265
2,1,adaptarse,2.8562979903656265
2,1,además,2.0678406300013563
2,1,ambientes,2.8562979903656265
2,1,analizar,2.519825753744413
2,1,analítica,2.8562979903656265
2,1,análisis,2.6739764335716716
2,1,aplicaciones,2.6739764335716716
2,1,aplicada,2.519825753744413
2,1,aplicar,2.519825753744413
2,1,aprendizaje,2.163150809805681
2,1,artificial,2.386294361119891
2,1,as,3.367123614131617
2,1,asociados,2.8562979903656265
2,1,así,2.386294361119891
2,1,autoaprendizaje,3.0794415416798357
2,1,autónoma,2.386294361119891
2,1,basadas,2.8562979903656265
2,1,base,2.6739764335716716
2,1,bases,2.519825753744413
2,1,bases datos,2.519825753744413
2,1,bien,2.6739764335716716
2,1,bien común,2.6739764335716716
2,1,buenas,3.367123614131617
2,1,buenas prácticas,3.367123614131617
2,1,básicas,1.9007865453381898
2,1,básicas ciencias,2.386294361119891
2,1,básicas ingeniería,2.8562979903656265
2,1,bío,3.367123614131617
2,1,calidad,2.268511325463507
2,1,calidad seguridad,2.8562979903656265
2,1,cambio,3.0794415416798357
2,1,campo,2.386294361119891
2,1,capaces,2.268511325463507
2,1,capacidad,1.6931471805599454
2,1,capacidades,3.367123614131617
2,1,capacitado,2.386294361119891
2,1,capaz,2.386294361119891
2,1,carrera,1.7576857016975165
2,1,carrera universidad,2.519825753744413
2,1,católica,2.8562979903656265
2,1,centrada,2.8562979903656265
2,1,chile,2.8562979903656265
2,1,ciberseguridad,3.367123614131617
2,1,ciclo,3.367123614131617
2,1,ciclo vida,3.367123614131617
2,1,ciencia,2.6739764335716716
2,1,ciencias,1.5753641449035618
2,1,ciencias básicas,1.9007865453381898
2,1,ciencias ingeniería,2.0678406300013563
2,1,civil,3.0794415416798357
2,1,colaborativamente,2.8562979903656265
2,1,colaborativo,2.8562979903656265
2,1,competencias,1.9007865453381898
2,1,complejos,2.268511325463507
2,1,comprometido,3.0794415416798357
2,1,compromiso,2.386294361119891
2,1,computacionales,2.519825753744413
2,1,computación,2.386294361119891
2,1,comunicaciones,2.8562979903656265
2,1,comunicación,1.6325225587435104
2,1,comunicación efectiva,2.519825753744413
2,1,comunicación tic,2.8562979903656265
2,1,comunicarse,2.8562979903656265
2,1,común,2.6739764335716716
2,1,concepción,3.0794415416798357
2,1,conocimiento,2.6739764335716716
2,1,conocimientos,1.9007865453381898
2,1,considerando,2.519825753744413
2,1,constante,2.8562979903656265
2,1,construir,2.6739764335716716
2,1,contexto,2.6739764335716716
2,1,contextos,2.268511325463507
2,1,continua,2.8562979903656265
2,1,continuo,2.8562979903656265
2,1,creación,2.6739764335716716
2,1,cristiana,2.8562979903656265
2,1,crítica,2.8562979903656265
2,1,crítico,2.386294361119891
2,1,cuenta,2.8562979903656265
2,1,cultura,2.8562979903656265
2,1,datos,1.521296923633286
2,1,decisiones,2.8562979903656265
2,1,desafíos,2.8562979903656265
2,1,desarrolla,2.519825753744413
2,1,desarrollar,1.6325225587435104
2,1,desarrollar proyectos,2.8562979903656265
2,1,desarrollar soluciones,2.8562979903656265
2,1,desarrollo,1.4700036292457357
2,1,desarrollo software,2.6739764335716716
2,1,desarrollo sostenible,3.0794415416798357
2,1,desempeña,3.0794415416798357
2,1,desempeñarse,2.163150809805681
2,1,desempeño,2.519825753744413
2,1,desenvolverse,2.8562979903656265
2,1,destacan,2.6739764335716716
2,1,digital,2.268511325463507
2,1,digitales,2.519825753744413
2,1,disciplina,3.0794415416798357
2,1,disciplinar,2.6739764335716716
2,1,diseñar,1.826678573184468
2,1,diseñar desarrollar,2.6739764335716716
2,1,diseñar implementar,2.6739764335716716
2,1,diseño,2.268511325463507
2,1,distintas,2.8562979903656265
2,1,distintos,2.519825753744413
2,1,diversas,2.6739764335716716
2,1,diversidad,2.386294361119891
2,1,diversos,2.386294361119891
2,1,económicos,2.8562979903656265
2,1,efectiva,2.163150809805681
2,1,eficiencia,2.163150809805681
2,1,eficientes,2.519825753744413
2,1,egresado,2.268511325463507
2,1,egreso,2.386294361119891
2,1,ejecución,3.0794415416798357
2,1,ejercicio,2.8562979903656265
2,1,ello,2.8562979903656265
2,1,emprendimiento,2.6739764335716716
2,1,emprendimientos,2.8562979903656265
2,1,empresas,2.8562979903656265
2,1,enfoque,2.6739764335716716
2,1,entorno,2.8562979903656265
2,1,equipo,2.6739764335716716
2,1,equipos,1.6931471805599454
2,1,equipos multidisciplinarios,2.0678406300013563
2,1,equipos trabajo,3.0794415416798357
2,1,estándares,2.386294361119891
2,1,estándares calidad,2.6739764335716716
2,1,evaluación,2.519825753744413
2,1,evaluando,3.0794415416798357
2,1,evaluar,2.519825753744413
2,1,evolución,2.519825753744413
2,1,fin,2.8562979903656265
2,1,forma,1.9808292530117262
2,1,formación,1.5753641449035618
2,1,formación ciencias,2.8562979903656265
2,1,formación integral,2.8562979903656265
2,1,formar,2.8562979903656265
2,1,generación,2.8562979903656265
2,1,generar,2.386294361119891
2,1,generar soluciones,2.519825753744413
2,1,gestionar,1.9007865453381898
2,1,gestionar proyectos,2.6739764335716716
2,1,gestión,1.826678573184468
2,1,gestión proyectos,2.6739764335716716
2,1,global,2.6739764335716716
2,1,grandes,2.8562979903656265
2,1,grandes volúmenes,2.8562979903656265
2,1,habilidades,2.268511325463507
2,1,herramientas,2.268511325463507
2,1,herramientas tecnológicas,3.0794415416798357
2,1,humana,2.8562979903656265
2,1,humanos,2.8562979903656265
2,1,identificar,2.8562979903656265
2,1,idioma,2.8562979903656265
2,1,idioma inglés,2.8562979903656265
2,1,impacto,3.0794415416798357
2,1,implementa,3.0794415416798357
2,1,implementación,2.6739764335716716
2,1,implementar,2.163150809805681
2,1,inclusión,2.8562979903656265
2,1,industria,3.0794415416798357
2,1,información,1.2876820724517808
2,1,información comunicaciones,3.0794415416798357
2,1,información comunicación,2.386294361119891
2,1,informática,1.521296923633286
2,1,informática universidad,2.6739764335716716
2,1,informáticas,2.386294361119891
2,1,informáticos,1.3302416868705769
2,1,ingenieras,3.0794415416798357
2,1,ingeniero,1.9007865453381898
2,1,ingeniero ejecución,3.0794415416798357
2,1,ingeniero informática,2.6739764335716716
2,1,ingenieros,2.6739764335716716
2,1,ingeniería,1.3746934494414107
2,1,ingeniería aplicada,2.8562979903656265
2,1,ingeniería informática,3.0794415416798357
2,1,ingeniería ingeniería,3.0794415416798357
2,1,ingeniería software,2.268511325463507
2,1,inglés,2.6739764335716716
2,1,innovación,1.826678573184468
2,1,innovadoras,1.826678573184468
2,1,innovar,3.0794415416798357
2,1,instituciones,2.6739764335716716
2,1,instituciones públicas,2.8562979903656265
2,1,institución,3.367123614131617
2,1,instituto,2.519825753744413
2,1,instituto profesional,2.8562979903656265
2,1,instituto tecnológico,3.367123614131617
2,1,integra,3.0794415416798357
2,1,integración,3.0794415416798357
2,1,integrador,3.367123614131617
2,1,integral,2.163150809805681
2,1,integrales,2.6739764335716716
2,1,integrales basadas,3.367123614131617
2,1,integrar,2.8562979903656265
2,1,inteligencia,2.163150809805681
2,1,inteligencia artificial,2.386294361119891
2,1,interdisciplinarios,3.0794415416798357
2,1,investigación,2.8562979903656265
2,1,laboral,2.8562979903656265
2,1,lenguajes,2.8562979903656265
2,1,lenguajes programación,2.8562979903656265
2,1,lidera,3.367123614131617
2,1,liderando,3.367123614131617
2,1,liderando equipos,3.367123614131617
2,1,liderar,2.519825753744413
2,1,liderar equipos,2.8562979903656265
2,1,liderazgo,2.519825753744413
2,1,manejo,3.367123614131617
2,1,manera,2.163150809805681
2,1,mantención,3.0794415416798357
2,1,marco,2.8562979903656265
2,1,marcos,3.367123614131617
2,1,mediante,2.386294361119891
2,1,medio,2.8562979903656265
2,1,mejora,2.6739764335716716
2,1,metodologías,2.6739764335716716
2,1,metodologías herramientas,3.0794415416798357
2,1,multidisciplinarios,1.9007865453381898
2,1,mundo,2.268511325463507
2,1,necesidades,2.0678406300013563
2,1,negocios,2.519825753744413
2,1,nivel,2.519825753744413
2,1,niveles,2.8562979903656265
2,1,normativa,3.367123614131617
2,1,nuevas,2.519825753744413
2,1,nuevas tecnologías,2.8562979903656265
2,1,nuevos,3.0794415416798357
2,1,objetivos,2.8562979903656265
2,1,oportunidades,2.6739764335716716
2,1,organizacional,3.0794415416798357
2,1,organizacionales,2.519825753744413
2,1,organizaciones,1.9808292530117262
2,1,organización,2.268511325463507
2,1,organización evaluando,3.367123614131617
2,1,otorga,3.0794415416798357
2,1,participar,3.0794415416798357
2,1,partir,2.6739764335716716
2,1,partir visión,3.367123614131617
2,1,país,2.8562979903656265
2,1,pensamiento,2.519825753744413
2,1,pensamiento crítico,2.6739764335716716
2,1,perfil,1.9808292530117262
2,1,perfil egreso,2.386294361119891
2,1,permanente,2.386294361119891
2,1,permitan,2.6739764335716716
2,1,permite,1.6325225587435104
2,1,permitirá,2.8562979903656265
2,1,persona,2.519825753744413
2,1,persona humana,3.0794415416798357
2,1,personas,3.0794415416798357
2,1,planificación,3.0794415416798357
2,1,planificar,2.8562979903656265
2,1,podrá,3.0794415416798357
2,1,posee,2.0678406300013563
2,1,posee sólida,3.0794415416798357
2,1,poseen,3.367123614131617
2,1,principios,2.519825753744413
2,1,principios sello,3.367123614131617
2,1,privadas,2.6739764335716716
2,1,privado,3.0794415416798357
2,1,privados,3.0794415416798357
2,1,problemas,1.6325225587435104
2,1,problemas complejos,2.519825753744413
2,1,problemáticas,3.367123614131617
2,1,proceso,3.0794415416798357
2,1,procesos,1.6325225587435104
2,1,productivo,3.367123614131617
2,1,productos,2.519825753744413
2,1,profesional,1.2076393647782446
2,1,profesional ingeniero,3.367123614131617
2,1,profesional integrador,3.367123614131617
2,1,profesional podrá,3.367123614131617
2,1,profesionales,1.9808292530117262
2,1,profesionales capaces,2.8562979903656265
2,1,profesionalmente,3.0794415416798357
2,1,programa,2.519825753744413
2,1,programación,2.6739764335716716
2,1,programador,3.367123614131617
2,1,promoción,3.0794415416798357
2,1,promoción bien,3.367123614131617
2,1,promoviendo,3.0794415416798357
2,1,propios,2.6739764335716716
2,1,proponer,3.0794415416798357
2,1,propuestas,3.0794415416798357
2,1,proyectos,1.2468600779315258
2,1,proyectos informáticos,2.268511325463507
2,1,proyectos tecnologías,2.8562979903656265
2,1,proyectos tecnológicos,2.8562979903656265
2,1,prácticas,3.0794415416798357
2,1,prácticas industria,3.367123614131617
2,1,puede,3.367123614131617
2,1,públicas,2.6739764335716716
2,1,públicas privadas,2.6739764335716716
2,1,público,3.0794415416798357
2,1,públicos,2.8562979903656265
2,1,públicos privados,3.0794415416798357
2,1,quehacer,3.0794415416798357
2,1,reconoce,3.367123614131617
2,1,recursos,2.0678406300013563
2,1,redes,2.386294361119891
2,1,región,3.367123614131617
2,1,relacionadas,3.0794415416798357
2,1,requerimientos,3.0794415416798357
2,1,requieren,2.8562979903656265
2,1,requisitos,3.367123614131617
2,1,resolución,2.6739764335716716
2,1,resolución problemas,2.6739764335716716
2,1,resolver,1.826678573184468
2,1,resolver problemas,2.0678406300013563
2,1,respetando,3.0794415416798357
2,1,respeto,2.8562979903656265
2,1,respeto dignidad,3.367123614131617
2,1,responsabilidad,2.0678406300013563
2,1,responsabilidad social,2.386294361119891
2,1,responsable,2.8562979903656265
2,1,riesgos,2.8562979903656265
2,1,santísima,3.367123614131617
2,1,santísima concepción,3.367123614131617
2,1,satisfacer,3.0794415416798357
2,1,sector,2.519825753744413
2,1,seguridad,1.9808292530117262
2,1,seguridad información,2.6739764335716716
2,1,según,2.6739764335716716
2,1,sello,2.386294361119891
2,1,sentido,2.6739764335716716
2,1,servicios,2.163150809805681
2,1,sistemas,1.2468600779315258
2,1,sistemas computacionales,2.8562979903656265
2,1,sistemas información,2.519825753744413
2,1,sistemas informáticos,2.0678406300013563
2,1,social,1.6931471805599454
2,1,sociales,2.6739764335716716
2,1,sociedad,2.519825753744413
2,1,software,1.521296923633286
2,1,soluciones,1.3746934494414107
2,1,soluciones eficientes,2.8562979903656265
2,1,soluciones informáticas,2.519825753744413
2,1,soluciones innovadoras,2.519825753744413
2,1,soluciones integrales,3.0794415416798357
2,1,soluciones software,3.0794415416798357
2,1,soluciones tecnológicas,2.519825753744413
2,1,sostenibilidad,3.0794415416798357
2,1,sostenible,2.8562979903656265
2,1,sólida,2.386294361119891
2,1,sólida formación,2.519825753744413
2,1,sólidos,3.0794415416798357
2,1,tecnología,2.519825753744413
2,1,tecnologías,1.2468600779315258
2,1,tecnologías información,1.521296923633286
2,1,tecnológica,2.0678406300013563
2,1,tecnológica metropolitana,3.367123614131617
2,1,tecnológicas,2.163150809805681
2,1,tecnológico,2.386294361119891
2,1,tecnológicos,2.163150809805681
2,1,telecomunicaciones,2.8562979903656265
2,1,tic,2.8562979903656265
2,1,titulados,3.367123614131617
2,1,trabajar,2.386294361119891
2,1,trabajo,1.9007865453381898
2,1,trabajo colaborativo,2.8562979903656265
2,1,trabajo equipo,3.0794415416798357
2,1,transformación,2.0678406300013563
2,1,transformación digital,2.268511325463507
2,1,través,2.163150809805681
2,1,técnicas,2.6739764335716716
2,1,técnico,2.8562979903656265
2,1,técnicos,3.0794415416798357
2,1,técnicos económicos,3.0794415416798357
