fold_externo,epoch,fitness_interno
2,43,0.7695111714719558
2,44,0.7695111714719558
2,45,0.7695111714719558
2,46,0.7695111714719558
2,47,0.7848541436776731
2,48,0.7848541436776731
2,49,0.7848541436776731
2,50,0.7848541436776731
2,51,0.7848541436776731
2,52,0.7848541436776731
2,53,0.7848541436776731
2,54,0.7848541436776731
2,55,0.7848541436776731
2,56,0.7848541436776731
2,57,0.7848541436776731
2,58,0.7848541436776731
2,59,0.7848541436776731
2,60,0.7848541436776731
2,61,0.7848541436776731
2,62,0.7848541436776731
2,63,0.7848541436776731
2,64,0.7848541436776731
2,65,0.7848541436776731
2,66,0.7848541436776731
2,67,0.7848541436776731
2,68,0.7848541436776731
2,69,0.7848541436776731
2,70,0.7848541436776731
2,71,0.7848541436776731
2,72,0.7848541436776731
2,73,0.7848541436776731
2,74,0.7848541436776731
2,75,0.7848541436776731
2,76,0.7848541436776731
2,77,0.7848541436776731
2,78,0.7848541436776731
2,79,0.7848541436776731
2,80,0.7848541436776731
2,81,0.7848541436776731
2,82,0.7848541436776731
2,83,0.7848541436776731
2,84,0.7848541436776731
2,85,0.7848541436776731
2,86,0.7848541436776731
2,87,0.7848541436776731
2,88,0.7848541436776731
2,89,0.7848541436776731
2,90,0.7848541436776731
2,91,0.7848541436776731
2,92,0.7848541436776731
2,93,0.7848541436776731
2,94,0.7848541436776731
2,95,0.7848541436776731
2,96,0.7848541436776731
2,97,0.7848541436776731
2,98,0.7848541436776731
2,99,0.7848541436776731
2,100,0.7848541436776731
3,1,0.6259509171789874
3,2,0.6370370370370371
3,3,0.6370370370370371
3,4,0.6370370370370371
3,5,0.6370370370370371
3,6,0.6474079660354171
3,7,0.6739634911203539
3,8,0.6739634911203539
3,9,0.6766006897585846
3,10,0.6766006897585846
3,11,0.6766006897585846
3,12,0.6766006897585846
3,13,0.6904288159190121
3,14,0.702336860670194
3,15,0.702336860670194
3,16,0.702336860670194
3,17,0.702336860670194
3,18,0.702336860670194
3,19,0.702336860670194
3,20,0.702336860670194
3,21,0.702336860670194
3,22,0.7133017309487899
3,23,0.7133017309487899
3,24,0.7133017309487899
3,25,0.7245046166614796
3,26,0.7402858579329168
3,27,0.7402858579329168
3,28,0.7416217769158946
3,29,0.7799683976154564
3,30,0.7799683976154564
3,31,0.8148890325360915
3,32,0.8148890325360915
3,33,0.8170054346524935
3,34,0.8439895616366204
3,35,0.8439895616366204
3,36,0.8439895616366204
3,37,0.8439895616366204
3,38,0.8466350642821232
3,39,0.8466350642821232
3,40,0.852994645151508
3,41,0.852994645151508
3,42,0.852994645151508
3,43,0.852994645151508
3,44,0.852994645151508
3,45,0.852994645151508
3,46,0.852994645151508
3,47,0.852994645151508
3,48,0.8588043764514354
3,49,0.8588043764514354
3,50,0.8588043764514354
3,51,0.8736191912662501
3,52,0.8736191912662501
3,53,0.8736191912662501
3,54,0.8736191912662501
3,55,0.8736191912662501
3,56,0.8736191912662501
3,57,0.8736191912662501
3,58,0.8736191912662501
3,59,0.8736191912662501
3,60,0.8736191912662501
3,61,0.8736191912662501
3,62,0.8736191912662501
3,63,0.8736191912662501
3,64,0.8736191912662501
3,65,0.8736191912662501
3,66,0.8736191912662501
3,67,0.8736191912662501
3,68,0.8736191912662501
3,69,0.8736191912662501
3,70,0.8736191912662501
3,71,0.8736191912662501
3,72,0.8736191912662501
3,73,0.8736191912662501
3,74,0.8736191912662501
3,75,0.8736191912662501
3,76,0.8736191912662501
3,77,0.8736191912662501
3,78,0.8736191912662501
3,79,0.8736191912662501
3,80,0.8736191912662501
3,81,0.8736191912662501
3,82,0.8736191912662501
3,83,0.8736191912662501
3,84,0.8736191912662501
3,85,0.8736191912662501
3,86,0.8736191912662501
3,87,0.8736191912662501
3,88,0.8736191912662501
3,89,0.8736191912662501
3,90,0.8736191912662501
3,91,0.8736191912662501
3,92,0.8736191912662501
3,93,0.8736191912662501
3,94,0.8736191912662501
3,95,0.8736191912662501
3,96,0.8736191912662501
3,97,0.8736191912662501
3,98,0.8736191912662501
3,99,0.8736191912662501
3,100,0.8736191912662501
4,1,0.753030303030303
4,2,0.7798186543800579
4,3,0.7798186543800579
4,4,0.7798186543800579
4,5,0.7798186543800579
4,6,0.829289862184599
4,7,0.8304803402842619
4,8,0.8461091559130774
4,9,0.8461091559130774
4,10,0.8461091559130774
4,11,0.8461091559130774
4,12,0.860352753541608
4,13,0.8615649963689179
4,14,0.8615649963689179
4,15,0.8772554605887938
4,16,0.8773462376403552
4,17,0.8773462376403552
4,18,0.8773462376403552
4,19,0.8930259101827729
4,20,0.8930259101827729
4,21,0.8930259101827729
4,22,0.8930367018602312
4,23,0.8930367018602312
4,24,0.8930367018602312
4,25,0.8930367018602312
4,26,0.8931166872343343
4,27,0.8931166872343343
4,28,0.9088071514542103
4,29,0.9088071514542103
4,30,0.9088071514542103
4,31,0.9088071514542103
4,32,0.9088071514542103
4,33,0.9088071514542103
4,34,0.9088071514542103
4,35,0.9088071514542103
4,36,0.9088071514542103
4,37,0.9088071514542103
4,38,0.9088071514542103
4,39,0.9088071514542103
4,40,0.9088071514542103
4,41,0.9088071514542103
4,42,0.9088071514542103
4,43,0.9088071514542103
4,44,0.9088071514542103
4,45,0.9088071514542103
4,46,0.9088071514542103
4,47,0.9088071514542103
4,48,0.9088071514542103
4,49,0.9088071514542103
4,50,0.9088071514542103
4,51,0.9088071514542103
4,52,0.9088071514542103
4,53,0.9088071514542103
4,54,0.9088071514542103
4,55,0.9088071514542103
4,56,0.9088071514542103
4,57,0.9088071514542103
4,58,0.9088071514542103
4,59,0.9088071514542103
4,60,0.9088071514542103
4,61,0.9088071514542103
4,62,0.9088071514542103
4,63,0.9088071514542103
4,64,0.9088071514542103
4,65,0.9088071514542103
4,66,0.9088071514542103
4,67,0.9088071514542103
4,68,0.9088071514542103
4,69,0.9088071514542103
4,70,0.9088071514542103
4,71,0.9088071514542103
4,72,0.9088071514542103
4,73,0.9088071514542103
4,74,0.9088071514542103
4,75,0.9088071514542103
4,76,0.9088071514542103
4,77,0.9088071514542103
4,78,0.9088071514542103
4,79,0.9088071514542103
4,80,0.9088071514542103
4,81,0.9088071514542103
4,82,0.9088071514542103
4,83,0.9088071514542103
4,84,0.9088071514542103
4,85,0.9088071514542103
4,86,0.9088071514542103
4,87,0.9088071514542103
4,88,0.9088071514542103
4,89,0.9088071514542103
4,90,0.9088071514542103
4,91,0.9088071514542103
4,92,0.9088071514542103
4,93,0.9088071514542103
4,94,0.9088071514542103
4,95,0.9088071514542103
4,96,0.9088071514542103
4,97,0.9088071514542103
4,98,0.9088071514542103
4,99,0.9088071514542103
4,100,0.9088071514542103
